Breakout,Age,Pos_Group,Bats,Throws,Height,Weight,Country,Class_Type,Prospect_Grouping,Prev_Season_WAR,Season_High_WAR,MLB_Certainty,MLB_BB,MLB_K,MLB_AVG,MLB_ISO,MLB_Spd,MLB_wRC,MiLB_Certainty,MiLB_BB,MiLB_K,MiLB_AVG,MiLB_ISO,MiLB_Spd,MiLB_wRC
0,31,Outfielder,R,R,73,196,VEN,International Amateur,Top 100 Prospect,0.1,0.4,1000-1499 MLB PA,0.072,0.231,0.234,0.122,5.5,77,2000 or more MiLB PA,0.081,0.193,0.279,0.1,6.9,102
0,33,Catcher,B,R,77,235,USA,Big D1 College,Top 10 Prospect,0.4,5.7,2000 or more MLB PA,0.084,0.188,0.251,0.158,2,93,500-999 MiLB PA,0.145,0.151,0.339,0.23,3.3,171
0,34,Infielder,L,R,73,223,USA,D1 College,Unranked Prospect,0.8,5.6,2000 or more MLB PA,0.063,0.119,0.299,0.159,4.4,117,1000-1499 MiLB PA,0.089,0.103,0.297,0.158,4.3,122
0,29,Middle Infielder,R,R,74,218,DR,International Amateur,Top 25 Prospect,2.3,3.2,2000 or more MLB PA,0.051,0.168,0.281,0.13,4.5,98,1000-1499 MiLB PA,0.067,0.112,0.31,0.112,7,122
0,34,Outfielder,L,R,69,165,USA,Junior College,Unranked Prospect,0.3,2.7,2000 or more MLB PA,0.084,0.161,0.251,0.091,8.8,82,1500-1999 MiLB PA,0.086,0.16,0.276,0.069,8.8,88
0,30,Corner Infielder,L,R,72,225,USA,High School,Top 10 Prospect,2.4,3.8,2000 or more MLB PA,0.067,0.156,0.251,0.179,2.3,98,1500-1999 MiLB PA,0.069,0.156,0.283,0.219,4.1,124
0,28,Outfielder,L,L,71,190,VEN,International Amateur,Unranked Prospect,2.9,3.1,2000 or more MLB PA,0.065,0.121,0.289,0.101,6,94,2000 or more MiLB PA,0.08,0.124,0.284,0.087,7.2,102
0,29,Corner Outfielder,L,L,77,240,USA,High School,Top 10 Prospect,2.1,5.6,2000 or more MLB PA,0.102,0.171,0.263,0.148,5.1,108,1000-1499 MiLB PA,0.106,0.14,0.319,0.185,6.3,149
0,29,Corner Outfielder,R,R,78,245,USA,High School,Top 10 Prospect,4.3,7.3,2000 or more MLB PA,0.115,0.28,0.268,0.28,3.5,142,1000-1499 MiLB PA,0.117,0.264,0.271,0.293,4.4,154
0,34,Catcher,L,R,72,216,USA,D2 College,Unranked Prospect,0,1.8,1500-1999 MLB PA,0.077,0.169,0.251,0.165,2.3,98,2000 or more MiLB PA,0.091,0.126,0.304,0.162,4.5,129
0,33,Corner Infielder,R,R,73,210,USA,Big D1 College,Unranked Prospect,1.3,8.7,2000 or more MLB PA,0.12,0.191,0.275,0.232,4,140,2000 or more MiLB PA,0.119,0.179,0.276,0.196,4.5,120
0,35,Corner Outfielder,L,R,73,220,USA,Big D1 College,Top 10 Prospect,1.6,6.6,2000 or more MLB PA,0.096,0.217,0.258,0.157,4.6,104,1000-1499 MiLB PA,0.149,0.199,0.324,0.252,5.6,168
0,31,Corner Outfielder,R,R,73,215,USA,High School,Top 10 Prospect,2.9,6.3,2000 or more MLB PA,0.102,0.253,0.268,0.21,5.2,121,1000-1499 MiLB PA,0.112,0.197,0.288,0.193,5.9,134
0,32,Outfielder,R,R,75,215,USA,High School,Top 10 Prospect,0.5,4.3,2000 or more MLB PA,0.085,0.211,0.254,0.114,6.6,92,2000 or more MiLB PA,0.121,0.223,0.296,0.174,7.3,135
0,34,Outfielder,L,L,71,200,USA,Big D1 College,Unranked Prospect,0.8,2.9,2000 or more MLB PA,0.067,0.165,0.285,0.093,4.8,103,1500-1999 MiLB PA,0.08,0.119,0.3,0.134,5.8,115
0,34,Infielder,R,R,71,202,USA,D1 College,Unranked Prospect,4.2,5.4,2000 or more MLB PA,0.086,0.143,0.292,0.172,3.5,129,2000 or more MiLB PA,0.081,0.126,0.307,0.132,5,125
0,29,Corner Outfielder,B,L,72,209,USA,High School,Unranked Prospect,0.8,0.8,2000 or more MLB PA,0.128,0.217,0.256,0.122,3.2,105,2000 or more MiLB PA,0.14,0.218,0.271,0.121,5.6,120
0,30,Catcher,B,R,70,235,VEN,International Amateur,Unranked Prospect,0.4,2.2,1000-1499 MLB PA,0.072,0.248,0.226,0.112,2.5,65,2000 or more MiLB PA,0.109,0.174,0.238,0.092,3,89
0,29,Outfielder,B,R,73,205,USA,High School,Top 25 Prospect,5,5,2000 or more MLB PA,0.119,0.203,0.236,0.16,4.9,98,2000 or more MiLB PA,0.143,0.195,0.277,0.154,6.8,128
0,33,Utility,R,R,72,190,USA,Junior College,Unranked Prospect,0,1.7,Fewer than 500 MLB PA,0.081,0.243,0.215,0.121,5.6,75,2000 or more MiLB PA,0.076,0.205,0.253,0.129,7.4,95
0,32,Middle Infielder,L,R,73,223,USA,Big D1 College,Unranked Prospect,1.9,5.2,2000 or more MLB PA,0.083,0.197,0.252,0.142,3.9,95,1000-1499 MiLB PA,0.08,0.224,0.268,0.137,5.4,98
0,31,Infielder,B,R,71,220,VEN,International Amateur,Unranked Prospect,-1.3,2.5,2000 or more MLB PA,0.072,0.121,0.259,0.151,2.4,99,2000 or more MiLB PA,0.067,0.094,0.289,0.114,4,104
0,29,Corner Infielder,L,R,77,220,USA,High School,Top 25 Prospect,5.2,6.1,2000 or more MLB PA,0.112,0.208,0.293,0.205,3.7,136,1500-1999 MiLB PA,0.077,0.151,0.303,0.171,3.5,133
0,30,Outfielder,R,R,74,219,DR,International Amateur,Unranked Prospect,0.6,2.9,1500-1999 MLB PA,0.046,0.197,0.26,0.106,5.7,85,2000 or more MiLB PA,0.05,0.171,0.281,0.121,6.8,102
0,29,Middle Infielder,R,R,66,166,VEN,International Amateur,Unranked Prospect,4.9,7.6,2000 or more MLB PA,0.065,0.11,0.316,0.137,5.8,126,1500-1999 MiLB PA,0.084,0.106,0.327,0.154,7.8,137
0,28,Corner Infielder,L,R,73,260,KOR,International Amateur,Unranked Prospect,1.1,1.1,Fewer than 500 MLB PA,0.12,0.236,0.23,0.227,2.8,113,2000 or more MiLB PA,0.134,0.178,0.303,0.189,4,145
0,29,Utility,R,R,72,220,VEN,International Amateur,Unranked Prospect,-0.8,2,500-999 MLB PA,0.063,0.197,0.259,0.133,4.8,89,2000 or more MiLB PA,0.081,0.135,0.278,0.127,6.5,110
0,30,Outfielder,B,R,70,223,DR,International Amateur,Unranked Prospect,-0.6,0.9,1000-1499 MLB PA,0.075,0.234,0.237,0.131,6.4,79,2000 or more MiLB PA,0.109,0.179,0.271,0.136,7.6,112
0,30,Catcher,R,R,73,216,USA,High School,Top 100 Prospect,1.3,1.3,500-999 MLB PA,0.056,0.229,0.227,0.118,2.9,64,2000 or more MiLB PA,0.071,0.161,0.273,0.131,3.2,105
0,30,Utility,B,R,73,205,VEN,International Amateur,Unranked Prospect,1.6,4,2000 or more MLB PA,0.066,0.2,0.264,0.155,3.8,103,2000 or more MiLB PA,0.058,0.137,0.26,0.094,4.9,80
0,29,Middle Infielder,R,R,71,200,PAN,International Amateur,Unranked Prospect,-0.3,1.7,2000 or more MLB PA,0.085,0.149,0.251,0.067,2.5,82,2000 or more MiLB PA,0.073,0.132,0.268,0.089,4.9,93
0,28,Utility,R,R,73,213,VEN,International Amateur,Unranked Prospect,0.6,1.1,1500-1999 MLB PA,0.04,0.203,0.256,0.132,6,75,2000 or more MiLB PA,0.052,0.146,0.264,0.095,6,86
0,28,Corner Outfielder,R,R,76,250,VEN,International Amateur,Top 100 Prospect,0,4.2,2000 or more MLB PA,0.06,0.233,0.271,0.149,4.2,101,2000 or more MiLB PA,0.041,0.211,0.292,0.124,6.2,107
0,27,Infielder,R,R,74,213,VEN,International Amateur,Top 50 Prospect,0.4,1.7,2000 or more MLB PA,0.052,0.13,0.262,0.163,2,98,2000 or more MiLB PA,0.053,0.128,0.293,0.15,3.3,112
0,28,Utility,B,R,68,190,DR,International Amateur,Unranked Prospect,0,1.2,500-999 MLB PA,0.039,0.258,0.241,0.102,6.8,67,2000 or more MiLB PA,0.059,0.196,0.274,0.093,8.1,95
0,29,Middle Infielder,R,R,70,220,DR,International Amateur,Top 100 Prospect,3.7,5,2000 or more MLB PA,0.048,0.137,0.287,0.117,6.4,97,1500-1999 MiLB PA,0.072,0.119,0.31,0.125,8,119
0,31,Catcher,R,R,72,200,VEN,International Amateur,Unranked Prospect,-1.3,1.1,500-999 MLB PA,0.04,0.165,0.223,0.085,2.4,54,2000 or more MiLB PA,0.043,0.121,0.259,0.081,2.4,75
0,29,Middle Infielder,L,R,75,205,NED,International Amateur,Top 100 Prospect,4.7,4.7,2000 or more MLB PA,0.061,0.141,0.267,0.161,4.2,99,2000 or more MiLB PA,0.065,0.122,0.279,0.112,5.8,98
0,27,Middle Infielder,B,R,71,217,DR,International Amateur,Unranked Prospect,-0.3,-0.2,Fewer than 500 MLB PA,0.082,0.201,0.206,0.072,4.4,38,2000 or more MiLB PA,0.083,0.153,0.278,0.104,4.7,98
0,30,Infielder,B,R,70,193,VEN,International Amateur,Unranked Prospect,3.5,3.5,2000 or more MLB PA,0.065,0.197,0.257,0.16,3.7,94,2000 or more MiLB PA,0.06,0.185,0.27,0.09,6.6,89
0,31,Corner Outfielder,R,R,75,230,USA,D2 College,Unranked Prospect,5.9,5.9,2000 or more MLB PA,0.084,0.247,0.292,0.241,3.4,136,1500-1999 MiLB PA,0.079,0.165,0.328,0.214,4.3,156
0,32,Middle Infielder,R,R,75,210,USA,Big D1 College,Unranked Prospect,1,2,2000 or more MLB PA,0.074,0.166,0.256,0.127,3.1,88,2000 or more MiLB PA,0.068,0.156,0.268,0.136,4.6,101
0,29,Middle Infielder,B,R,70,190,VEN,International Amateur,Unranked Prospect,1.2,2.3,2000 or more MLB PA,0.056,0.194,0.246,0.128,5,77,2000 or more MiLB PA,0.055,0.147,0.246,0.088,5.8,74
0,32,Outfielder,L,L,71,195,USA,D1 College,Unranked Prospect,-0.7,0.8,1000-1499 MLB PA,0.064,0.107,0.244,0.072,5,70,2000 or more MiLB PA,0.104,0.089,0.299,0.094,5.9,108
0,33,Catcher,R,R,75,205,USA,D1 College,Unranked Prospect,-0.4,2.1,1000-1499 MLB PA,0.054,0.235,0.224,0.129,2.7,68,2000 or more MiLB PA,0.074,0.167,0.268,0.154,3.2,107
0,29,Catcher,L,R,69,195,PR,High School,Unranked Prospect,-0.4,0,Fewer than 500 MLB PA,0.062,0.198,0.227,0.104,1.6,63,2000 or more MiLB PA,0.062,0.126,0.278,0.063,3.6,83
0,32,Infielder,R,R,73,205,USA,Big D1 College,Unranked Prospect,-0.2,4.1,2000 or more MLB PA,0.094,0.206,0.248,0.125,4.3,96,1000-1499 MiLB PA,0.164,0.205,0.284,0.137,5.9,131
0,32,Utility,R,R,70,180,USA,Big D1 College,Unranked Prospect,-0.5,-0.1,Fewer than 500 MLB PA,0.1,0.151,0.215,0.065,2,60,2000 or more MiLB PA,0.129,0.129,0.283,0.084,5.6,110
0,32,Catcher,L,R,71,228,USA,Big D1 College,Unranked Prospect,0.7,4.5,2000 or more MLB PA,0.142,0.288,0.237,0.157,2.2,105,500-999 MiLB PA,0.125,0.199,0.283,0.143,2,127
0,30,Catcher,R,R,74,210,USA,High School,Top 25 Prospect,0,3.4,1000-1499 MLB PA,0.075,0.169,0.245,0.162,2.3,96,2000 or more MiLB PA,0.078,0.173,0.29,0.192,3.9,129
0,30,Middle Infielder,R,R,72,188,VEN,International Amateur,Unranked Prospect,1,1.4,1000-1499 MLB PA,0.061,0.126,0.255,0.082,3.3,77,2000 or more MiLB PA,0.072,0.112,0.245,0.065,4.7,74
0,32,Outfielder,L,L,75,221,USA,Big D1 College,Unranked Prospect,2.9,6.6,2000 or more MLB PA,0.067,0.169,0.302,0.195,6.4,115,2000 or more MiLB PA,0.079,0.13,0.308,0.158,7,123
0,33,Catcher,R,R,72,200,USA,D1 College,Unranked Prospect,0.7,8.2,2000 or more MLB PA,0.08,0.143,0.277,0.144,3.6,104,1000-1499 MiLB PA,0.113,0.138,0.299,0.157,3.6,132
0,32,Infielder,L,R,75,205,USA,Big D1 College,Unranked Prospect,-0.4,1.2,1000-1499 MLB PA,0.077,0.243,0.216,0.131,3.8,71,2000 or more MiLB PA,0.095,0.179,0.281,0.182,4.5,124
0,33,Middle Infielder,L,R,70,180,USA,Big D1 College,Unranked Prospect,-0.8,1.5,1500-1999 MLB PA,0.085,0.131,0.238,0.076,4.8,74,2000 or more MiLB PA,0.118,0.106,0.296,0.12,5.2,113
0,29,Middle Infielder,R,R,72,215,USA,High School,Top 50 Prospect,-0.5,3.4,1000-1499 MLB PA,0.063,0.283,0.252,0.173,4.8,96,2000 or more MiLB PA,0.083,0.215,0.266,0.113,5.9,100
0,30,Corner Outfielder,R,R,78,215,VEN,International Amateur,Unranked Prospect,2.4,2.4,500-999 MLB PA,0.091,0.18,0.309,0.169,2.4,131,2000 or more MiLB PA,0.083,0.149,0.294,0.117,4.5,114
0,33,Corner Infielder,L,R,76,210,USA,D1 College,Unranked Prospect,5,7.2,2000 or more MLB PA,0.134,0.19,0.274,0.196,3.9,133,1000-1499 MiLB PA,0.144,0.148,0.299,0.153,4.6,136
0,31,Utility,R,R,68,190,USA,D1 College,Unranked Prospect,0.3,4.8,2000 or more MLB PA,0.04,0.152,0.277,0.131,5.9,98,2000 or more MiLB PA,0.059,0.099,0.304,0.126,6.9,118
0,31,Middle Infielder,L,R,71,166,USA,Junior College,Top 50 Prospect,0,4.8,2000 or more MLB PA,0.04,0.149,0.289,0.075,8,91,2000 or more MiLB PA,0.074,0.141,0.301,0.086,8.7,102
0,32,Infielder,L,R,70,190,USA,D1 College,Unranked Prospect,1.6,1.6,2000 or more MLB PA,0.104,0.201,0.24,0.131,4.7,85,1500-1999 MiLB PA,0.087,0.112,0.277,0.129,5.3,105
0,29,Infielder,B,R,73,195,VEN,International Amateur,Unranked Prospect,0.6,1,500-999 MLB PA,0.071,0.189,0.242,0.113,5.1,79,2000 or more MiLB PA,0.101,0.162,0.254,0.101,6.1,94
0,32,Outfielder,L,L,71,210,VEN,International Amateur,Top 100 Prospect,0,3.3,2000 or more MLB PA,0.06,0.17,0.278,0.127,5.1,89,1500-1999 MiLB PA,0.081,0.117,0.311,0.123,6.7,120
0,31,Catcher,R,R,70,215,USA,Big D1 College,Unranked Prospect,-0.2,0.1,Fewer than 500 MLB PA,0.056,0.311,0.199,0.124,0.9,54,2000 or more MiLB PA,0.09,0.188,0.291,0.171,3.1,119
0,32,Catcher,L,R,75,215,USA,Big D1 College,Top 50 Prospect,0,3.9,2000 or more MLB PA,0.098,0.275,0.231,0.154,2.7,93,500-999 MiLB PA,0.12,0.152,0.293,0.129,2.4,119
0,31,Catcher,R,R,75,239,USA,D1 College,Top 100 Prospect,0.2,0.3,Fewer than 500 MLB PA,0.07,0.242,0.208,0.118,1,59,2000 or more MiLB PA,0.113,0.192,0.277,0.179,2,130
0,32,Middle Infielder,R,R,72,188,USA,Big D1 College,Top 25 Prospect,-0.1,2.3,2000 or more MLB PA,0.071,0.17,0.239,0.128,3.4,80,1000-1499 MiLB PA,0.092,0.138,0.291,0.155,3.5,117
0,32,Corner Infielder,B,L,76,220,USA,Big D1 College,Top 25 Prospect,1.7,3.6,2000 or more MLB PA,0.112,0.237,0.233,0.189,1.3,105,1000-1499 MiLB PA,0.152,0.172,0.291,0.167,2,130
0,31,Corner Outfielder,R,R,71,205,USA,D1 College,Unranked Prospect,2.7,2.7,2000 or more MLB PA,0.085,0.266,0.248,0.271,3.6,126,1500-1999 MiLB PA,0.127,0.204,0.285,0.216,4.8,142
0,33,Catcher,R,R,76,260,USA,Junior College,Top 100 Prospect,2.5,4.5,2000 or more MLB PA,0.079,0.299,0.239,0.151,1.6,94,2000 or more MiLB PA,0.144,0.232,0.274,0.206,3.4,140
0,32,Catcher,R,R,73,213,USA,Big D1 College,Top 10 Prospect,2.2,10.1,2000 or more MLB PA,0.096,0.12,0.306,0.159,2.7,132,500-999 MiLB PA,0.131,0.136,0.333,0.209,4.3,154
0,31,Corner Infielder,L,L,75,245,USA,Junior College,Top 25 Prospect,-0.7,3.2,2000 or more MLB PA,0.104,0.194,0.239,0.188,3.7,106,2000 or more MiLB PA,0.124,0.147,0.287,0.171,3.9,130
0,31,Corner Infielder,R,R,75,220,USA,D1 College,Unranked Prospect,5.2,7.2,2000 or more MLB PA,0.139,0.225,0.297,0.234,5,144,1000-1499 MiLB PA,0.126,0.236,0.317,0.303,4.9,163
0,30,Outfielder,R,R,73,195,DR,International Amateur,Top 100 Prospect,3.6,4.5,2000 or more MLB PA,0.05,0.211,0.286,0.157,7.2,116,2000 or more MiLB PA,0.05,0.2,0.302,0.157,8.5,131
0,29,Outfielder,R,R,75,200,USA,Junior College,Unranked Prospect,1.1,1.7,500-999 MLB PA,0.109,0.366,0.221,0.2,7.6,93,2000 or more MiLB PA,0.102,0.29,0.256,0.164,7.6,105
0,31,Outfielder,R,R,73,210,USA,D1 College,Unranked Prospect,2.6,6.8,2000 or more MLB PA,0.074,0.162,0.281,0.186,7.2,113,1000-1499 MiLB PA,0.071,0.124,0.302,0.127,6.6,111
0,33,Corner Infielder,L,R,76,255,USA,Junior College,Top 100 Prospect,-3.1,7.1,2000 or more MLB PA,0.098,0.325,0.238,0.233,2.6,110,2000 or more MiLB PA,0.079,0.246,0.317,0.278,4,146
0,31,Catcher,L,R,72,200,USA,Big D1 College,Unranked Prospect,0.6,1,500-999 MLB PA,0.095,0.271,0.205,0.146,5.4,68,2000 or more MiLB PA,0.12,0.174,0.262,0.124,4.8,109
0,31,Catcher,R,R,70,225,USA,D1 College,Unranked Prospect,0.1,1.4,500-999 MLB PA,0.046,0.2,0.223,0.149,2.6,72,2000 or more MiLB PA,0.062,0.17,0.265,0.175,3.3,107
0,31,Utility,L,R,70,180,USA,D1 College,Unranked Prospect,1.4,2.2,2000 or more MLB PA,0.087,0.189,0.267,0.102,5,92,2000 or more MiLB PA,0.089,0.133,0.304,0.103,5.4,120
0,33,Corner Infielder,R,R,73,213,USA,D1 College,Top 10 Prospect,0.4,7.5,2000 or more MLB PA,0.089,0.198,0.268,0.209,3.7,120,500-999 MiLB PA,0.11,0.178,0.295,0.229,3.4,147
0,30,Corner Infielder,L,R,75,245,USA,D2 College,Unranked Prospect,0.8,1.8,2000 or more MLB PA,0.063,0.229,0.266,0.204,2.5,110,1500-1999 MiLB PA,0.069,0.171,0.314,0.243,2.8,142
0,36,Corner Infielder,R,R,74,213,USA,D1 College,Unranked Prospect,1.9,3.7,2000 or more MLB PA,0.086,0.23,0.275,0.14,2.2,113,1500-1999 MiLB PA,0.099,0.193,0.306,0.225,4.8,140
0,31,Catcher,R,R,74,212,BRA,D2 College,Unranked Prospect,2.4,5.1,2000 or more MLB PA,0.05,0.252,0.248,0.176,2.6,92,1000-1499 MiLB PA,0.076,0.218,0.29,0.194,3.2,128
0,31,Corner Infielder,L,R,76,270,USA,D1 College,Unranked Prospect,0.5,2.4,1500-1999 MLB PA,0.113,0.222,0.26,0.206,1.7,119,2000 or more MiLB PA,0.098,0.173,0.278,0.178,2.5,119
0,28,Catcher,R,R,69,205,PR,High School,Unranked Prospect,0.2,2.5,500-999 MLB PA,0.059,0.177,0.246,0.089,4.2,67,2000 or more MiLB PA,0.1,0.178,0.266,0.124,3.3,107
0,32,Middle Infielder,L,R,71,200,USA,Big D1 College,Top 100 Prospect,2.2,5.1,2000 or more MLB PA,0.094,0.189,0.263,0.154,5.4,106,1000-1499 MiLB PA,0.098,0.179,0.291,0.19,6.8,135
0,28,Corner Infielder,R,R,74,215,USA,High School,Top 50 Prospect,5.8,5.8,2000 or more MLB PA,0.077,0.155,0.291,0.248,3.5,119,1500-1999 MiLB PA,0.067,0.103,0.3,0.173,2.7,116
0,31,Corner Infielder,L,R,72,216,USA,Big D1 College,Unranked Prospect,1.5,5.2,2000 or more MLB PA,0.082,0.173,0.258,0.183,3.2,112,1000-1499 MiLB PA,0.104,0.133,0.328,0.146,4.8,134
0,31,Middle Infielder,L,R,70,180,USA,D1 College,Unranked Prospect,-0.2,1.3,1500-1999 MLB PA,0.059,0.215,0.228,0.106,3.8,63,2000 or more MiLB PA,0.077,0.175,0.273,0.098,4,96
0,32,Middle Infielder,R,R,71,200,USA,D1 College,Unranked Prospect,0.9,6.3,2000 or more MLB PA,0.097,0.196,0.246,0.198,5.3,108,1500-1999 MiLB PA,0.095,0.114,0.298,0.112,5.7,120
0,30,Middle Infielder,R,R,76,220,USA,Big D1 College,Unranked Prospect,2.1,4.4,2000 or more MLB PA,0.073,0.152,0.298,0.108,5.3,90,1500-1999 MiLB PA,0.06,0.11,0.321,0.088,5.7,110
0,27,Utility,R,R,70,185,USA,High School,Top 100 Prospect,-0.8,1.5,2000 or more MLB PA,0.052,0.223,0.25,0.128,6.6,73,2000 or more MiLB PA,0.036,0.207,0.294,0.147,6.6,100
0,28,Corner Outfielder,R,R,75,207,USA,High School,Top 10 Prospect,1.6,3.5,2000 or more MLB PA,0.099,0.252,0.253,0.186,5.1,109,2000 or more MiLB PA,0.121,0.213,0.298,0.225,5.3,144
0,28,Catcher,R,R,70,200,USA,High School,Unranked Prospect,2.8,2.8,Fewer than 500 MLB PA,0.088,0.283,0.233,0.163,1.6,101,2000 or more MiLB PA,0.082,0.247,0.247,0.173,3.4,96
0,28,Middle Infielder,B,R,72,233,DR,International Amateur,Top 100 Prospect,2.1,3,2000 or more MLB PA,0.089,0.273,0.256,0.137,6.3,94,2000 or more MiLB PA,0.093,0.252,0.264,0.126,8.3,101
0,27,Outfielder,R,R,74,235,USA,High School,Top 10 Prospect,9.6,10.2,2000 or more MLB PA,0.148,0.214,0.307,0.267,6.7,171,1000-1499 MiLB PA,0.117,0.16,0.341,0.175,8.4,154
0,28,Outfielder,B,R,72,160,USA,High School,Top 25 Prospect,1.3,2.9,2000 or more MLB PA,0.069,0.202,0.245,0.088,8.5,70,2000 or more MiLB PA,0.096,0.199,0.28,0.097,9.3,104
0,28,Catcher,L,R,71,192,USA,High School,Unranked Prospect,-0.4,1,1500-1999 MLB PA,0.095,0.171,0.254,0.115,2.2,83,1500-1999 MiLB PA,0.107,0.156,0.26,0.096,3.1,98
0,29,Middle Infielder,R,R,71,195,CUB,International Professional,Top 100 Prospect,2.5,2.5,2000 or more MLB PA,0.047,0.119,0.27,0.094,4.4,83,1000-1499 MiLB PA,0.06,0.147,0.259,0.06,5.5,74
0,27,Outfielder,R,R,74,216,USA,High School,Unranked Prospect,2.1,3,1500-1999 MLB PA,0.058,0.291,0.248,0.244,5,110,2000 or more MiLB PA,0.048,0.201,0.278,0.225,6.8,116
0,31,Corner Infielder,L,L,75,231,USA,Big D1 College,Top 25 Prospect,2.1,4.2,2000 or more MLB PA,0.116,0.238,0.266,0.189,4.7,125,500-999 MiLB PA,0.164,0.178,0.349,0.26,6,176
0,28,Utility,B,R,71,195,DR,International Amateur,Unranked Prospect,0.1,3.9,1000-1499 MLB PA,0.041,0.234,0.256,0.12,7.6,80,2000 or more MiLB PA,0.05,0.189,0.276,0.136,7.8,105
0,28,Outfielder,L,R,71,180,VEN,International Amateur,Unranked Prospect,-0.6,0.1,Fewer than 500 MLB PA,0.068,0.137,0.236,0.05,5,62,2000 or more MiLB PA,0.091,0.131,0.293,0.119,7.5,109
0,28,Outfielder,R,R,73,225,DR,International Amateur,Top 100 Prospect,2.8,5,2000 or more MLB PA,0.069,0.211,0.277,0.175,3.4,113,2000 or more MiLB PA,0.08,0.232,0.276,0.215,5.7,130
0,29,Middle Infielder,L,R,70,185,USA,High School,Unranked Prospect,4.5,4.5,2000 or more MLB PA,0.056,0.191,0.289,0.167,4.3,108,2000 or more MiLB PA,0.053,0.14,0.298,0.115,5.5,105
0,28,Catcher,R,R,71,200,USA,High School,Unranked Prospect,0.9,0.9,500-999 MLB PA,0.055,0.273,0.224,0.127,1.8,65,2000 or more MiLB PA,0.085,0.161,0.257,0.132,2.6,98
0,26,Corner Outfielder,R,R,77,232,DR,International Amateur,Unranked Prospect,0.8,3.3,1000-1499 MLB PA,0.11,0.319,0.261,0.197,3.5,114,2000 or more MiLB PA,0.114,0.296,0.282,0.203,4.9,134
0,30,Middle Infielder,R,R,72,195,CUB,International Professional,Unranked Prospect,0.4,2.6,2000 or more MLB PA,0.048,0.163,0.254,0.091,4.7,72,1500-1999 MiLB PA,0.059,0.159,0.272,0.106,6.2,85
0,27,Utility,R,R,71,190,PR,High School,Unranked Prospect,3.2,3.2,1000-1499 MLB PA,0.101,0.206,0.242,0.189,4.4,105,2000 or more MiLB PA,0.069,0.125,0.268,0.126,4.8,97
0,26,Corner Infielder,R,R,73,205,NIC,International Amateur,Top 100 Prospect,-0.4,0.5,500-999 MLB PA,0.067,0.201,0.252,0.126,2.3,82,2000 or more MiLB PA,0.087,0.165,0.262,0.14,3.8,102
0,29,Utility,L,R,74,205,USA,Big D1 College,Unranked Prospect,0.8,2.4,2000 or more MLB PA,0.068,0.226,0.254,0.168,4.3,109,1500-1999 MiLB PA,0.069,0.219,0.276,0.203,5,133
0,29,Middle Infielder,B,R,70,195,VEN,International Amateur,Unranked Prospect,2.2,3.8,2000 or more MLB PA,0.107,0.199,0.276,0.098,5.7,100,2000 or more MiLB PA,0.082,0.144,0.293,0.094,7.3,110
0,29,Catcher,L,R,72,191,USA,D1 College,Unranked Prospect,0.3,0.3,Fewer than 500 MLB PA,0.077,0.213,0.23,0.103,1.5,72,2000 or more MiLB PA,0.053,0.14,0.266,0.123,2.7,91
1,27,Corner Infielder,R,R,72,215,COL,International Amateur,Unranked Prospect,0,0,Fewer than 500 MLB PA,0.056,0.18,0.225,0.09,2.1,57,2000 or more MiLB PA,0.044,0.124,0.27,0.129,3.5,96
0,30,Corner Outfielder,L,R,73,200,USA,Junior College,Unranked Prospect,2.7,2.8,2000 or more MLB PA,0.058,0.214,0.284,0.214,4.6,116,1500-1999 MiLB PA,0.081,0.177,0.321,0.275,6.5,154
0,29,Infielder,R,R,72,200,USA,D1 College,Unranked Prospect,0.2,1.2,500-999 MLB PA,0.057,0.223,0.233,0.105,5.3,69,2000 or more MiLB PA,0.113,0.182,0.261,0.135,6.9,114
0,26,Utility,B,R,72,184,CW,International Amateur,Top 10 Prospect,2.8,2.8,1000-1499 MLB PA,0.091,0.175,0.24,0.147,4.7,87,2000 or more MiLB PA,0.112,0.131,0.279,0.163,6,122
0,30,Infielder,R,R,70,205,USA,D1 College,Top 100 Prospect,1.5,2.6,2000 or more MLB PA,0.082,0.221,0.247,0.18,2.6,103,1500-1999 MiLB PA,0.096,0.175,0.318,0.21,3.5,140
0,29,Middle Infielder,R,R,74,195,CW,Junior College,Top 100 Prospect,5.3,5.3,2000 or more MLB PA,0.062,0.089,0.269,0.113,4.3,91,1000-1499 MiLB PA,0.061,0.074,0.3,0.097,6.2,113
0,30,Corner Outfielder,R,R,73,215,USA,D1 College,Unranked Prospect,0.2,2.4,1500-1999 MLB PA,0.069,0.271,0.23,0.223,4.1,92,2000 or more MiLB PA,0.08,0.196,0.268,0.235,4.6,122
0,29,Infielder,L,R,72,200,USA,D1 College,Unranked Prospect,0.4,1.6,500-999 MLB PA,0.123,0.197,0.248,0.091,2.9,95,2000 or more MiLB PA,0.115,0.166,0.281,0.109,5.6,115
0,30,Infielder,R,R,73,188,USA,Big D1 College,Unranked Prospect,-0.1,1,500-999 MLB PA,0.062,0.192,0.263,0.098,4.3,81,2000 or more MiLB PA,0.069,0.168,0.271,0.103,5.1,97
0,29,Outfielder,L,R,73,210,USA,Junior College,Unranked Prospect,1.6,4.3,2000 or more MLB PA,0.068,0.205,0.254,0.166,7,102,1500-1999 MiLB PA,0.092,0.184,0.277,0.122,7.7,116
